Generation,Match_ID,Deck1_Name,Deck2_Name,Winner,Deck1_Wins,Deck2_Wins,Duration_Seconds,Worker_ID,Forge_Output_File,Error_Message,Timestamp
1,Gen1_Match133_1752159680,Gen1_Deck4,Gen1_Deck7,Gen1_Deck7,0,1,22.538467168807983,242654,Gen1_Match133_1752159680.txt,,2025-07-10T15:25:19.697744
1,Gen1_Match134_1752159680,Gen1_Deck4,Gen1_Deck8,Gen1_Deck4,1,0,20.846652030944824,242653,Gen1_Match134_1752159680.txt,,2025-07-10T15:25:40.456377
1,Gen1_Match135_1752159680,Gen1_Deck9,Gen1_Deck4,Gen1_Deck4,0,1,21.164255619049072,242654,Gen1_Match135_1752159680.txt,,2025-07-10T15:25:40.862411
1,Gen1_Match137_1752159680,Gen1_Deck4,Gen1_Deck11,Gen1_Deck11,0,1,19.84213089942932,242654,Gen1_Match137_1752159680.txt,,2025-07-10T15:26:00.704947
1,Gen1_Match136_1752159680,Gen1_Deck10,Gen1_Deck4,Gen1_Deck10,1,0,20.700015544891357,242653,Gen1_Match136_1752159680.txt,,2025-07-10T15:26:01.156806
1,Gen1_Match129_1752159680,Gen1_Deck33,Gen1_Deck3,Gen1_Deck3,0,1,101.07262086868286,242655,Gen1_Match129_1752159680.txt,,2025-07-10T15:26:06.008368
1,Gen1_Match138_1752159680,Gen1_Deck12,Gen1_Deck4,Gen1_Deck4,0,1,27.318931818008423,242654,Gen1_Match138_1752159680.txt,,2025-07-10T15:26:28.024296
1,Gen1_Match140_1752159680,Gen1_Deck14,Gen1_Deck4,Gen1_Deck14,1,0,27.822731494903564,242655,Gen1_Match140_1752159680.txt,,2025-07-10T15:26:33.831537
1,Gen1_Match139_1752159680,Gen1_Deck13,Gen1_Deck4,Gen1_Deck13,1,0,33.96208214759827,242653,Gen1_Match139_1752159680.txt,,2025-07-10T15:26:35.119367
1,Gen1_Match141_1752159680,Gen1_Deck4,Gen1_Deck15,Gen1_Deck15,0,1,24.90356945991516,242654,Gen1_Match141_1752159680.txt,,2025-07-10T15:26:52.928271
1,Gen1_Match142_1752159680,Gen1_Deck16,Gen1_Deck4,Gen1_Deck4,0,1,26.903512477874756,242655,Gen1_Match142_1752159680.txt,,2025-07-10T15:27:00.735499
1,Gen1_Match143_1752159680,Gen1_Deck4,Gen1_Deck17,Gen1_Deck17,0,1,28.392362117767334,242653,Gen1_Match143_1752159680.txt,,2025-07-10T15:27:03.512230
